id,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1956,1964,1968,1972,1976,1980,1984,1992,2008,2012
47007,4d535e,9d0061,b50049,940168,990065,7a0084,7c0280,760088,980066,7d057b,90016c,80007e,763a4d,a8094d,790183,8c0270,970166,701677,a80550,b0044a
47009,477344,b3014a,c70037,b90341,d90025,ab044f,91006c,8e016f,ae014f,a40653,b40148,94006a,91323b,bc043e,860275,a20655,af014e,7c1e63,af044b,b70442
47011,495461,a50257,ab0250,a0035a,c1003d,890371,790085,90016d,a80154,910864,a50355,8a0074,7f4c32,c50534,81017b,980561,b80144,8d1b54,bd033e,c10438
47013,249043,c10538,d50029,bc142e,d50029,970265,81007c,81017c,9c0061,8c066c,a50455,7c0082,852d4b,bb053e,72018a,870373,8a0172,601885,ac044e,b50346
47015,5607a1,5300ab,780086,5203a8,7b0083,3a01c3,4c00b2,4502b7,62009c,4213a8,5e009f,4000be,417a43,9f0659,4402b8,5d049d,770384,481d98,9b055d,a90550
47017,554168,840277,8f006f,830575,a0015d,7b0280,6d028f,7d017f,960068,6d1d74,8e046c,7a0084,6a5d36,b00845,690292,810478,8f016d,68187c,a30457,a90351
47019,568621,da0024,e50019,dc0121,e60017,c2003c,b80145,a60255,bd0040,b40742,c80134,9c0062,a43425,d10429,890272,a40554,bb0142,8e1956,b90341,bf043b
47021,3317b3,4700b6,5100ad,2b04cf,5800a5,1d01df,1e01df,2500d9,2200dc,0f0de1,2d01d0,3900c5,2ba132,990b5a,3d02be,5e059b,92016a,5b257d,a60355,ac044e
47023,394876,6a068d,7c047e,620399,70008e,4203b9,5201ab,650099,71008c,641980,7c027f,7f007f,537832,b6093f,6e028e,8e036d,980165,811369,b50246,ba0440
47025,396d58,90016c,ad0051,98085d,ac0052,5301aa,70008e,7f047b,960166,880670,9e035c,850079,982640,bc023f,7a0282,960463,9a0063,6d1779,af044b,be033c
47027,591392,720388,91016b,6a0391,7c0081,4c03ae,5b049f,4b00b3,760088,5e0699,7b0281,5700a7,6b3b58,960563,5d029f,7b047e,81017c,541197,8e056a,9d035d
47029,644a4f,b40148,c50137,ba0143,cc0032,970265,c0003e,c0023b,c70037,c50533,d1022a,b4004a,b9261f,da0321,9b0261,bd053b,c0023b,871c59,b60444,bc043e
47031,390abb,3502c7,4900b5,3706c0,7c0181,2d02cf,2801d5,2701d6,2c00d2,2a4490,5201aa,4d00b1,4c6d45,a8084e,5102aa,670690,91016b,5a247f,a20457,ac044d
47033,50327b,6a0094,81007d,5402a7,7c0082,3502c7,3600c7,4200bb,5a01a3,3a3c88,5409a1,81007d,34a227,c00935,5b02a0,750286,8e006f,67187e,a80353,af024d
47035,48565f,ad0050,b90045,950e5a,b2004c,7c0181,7e017f,80027c,980164,88086e,9e015f,7d0081,843e3c,bc063c,770284,9b075c,a70155,722367,ac034e,bc033f
47037,1d1fc2,4104b9,5502a7,4214a7,870077,3e03bc,2501d7,3d00c1,4600b7,38388d,630298,5c00a2,525953,9c065c,5f039c,5f0896,840178,5f1985,620398,650494
47039,3d4d73,7e027d,930269,780383,7a0084,5d039e,60009e,680095,71018b,6d0d84,7c027f,70008e,5d663a,a50652,650296,7c027f,890174,5b1390,a60553,ac044e
47041,6b177b,7c0081,8f006f,6e018f,91006d,650099,6a0093,6a0094,7a0084,650e8b,740188,60009e,646337,9a045f,4e02ae,60049a,760186,4117a6,930566,a40456
47043,2d1ead,5103aa,650099,390bb9,61009d,2700d7,2a01d3,2800d5,3300ca,271abd,3e03bd,3600c8,30824c,900767,4102bb,5805a1,7e037d,501f8e,980462,a10459
47045,2428a8,2e03cc,4400ba,2b00d2,3d00c1,1701e5,2305d5,3702c4,4200bb,2f29a6,5c069b,7c0082,438b30,c10a33,6a0390,7a047f,9e005f,711874,ad034d,b70245
47047,0f18d7,0f00ef,2100dd,0d05ec,1900e5,0703f3,0004fa,0a00f4,1b00e3,09d520,2e7d52,860078,227666,980660,5a02a2,680392,80017d,6d137c,a1025b,a50257
47049,5f4856,b20943,b60246,b20d3e,c60235,8f0063,9c0359,960365,b60246,99085d,b1034a,8e0070,933a30,c0033b,770284,9a045f,9e015f,691a78,b50445,c10339
47051,2212ca,3804c2,4e00b0,3f05ba,5900a4,1a02e2,2000dd,1d00e0,2100dc,2134a8,4202b9,4500b9,2f8945,920566,4603b5,5b079b,7d0180,51218b,9a0460,a20458
47053,3c21a1,4801b5,5900a5,3d02bf,5100ac,2601d7,2a01d3,3100cc,4000be,3027a7,4b07ab,5c00a2,447842,b50742,5801a4,660494,860276,631584,a20358,a70255
47055,4f159a,5000ad,690094,3405c4,4700b7,2e01ce,2201da,2700d7,2600d8,2519c0,3901c3,3700c7,2b884b,930d5e,4402b7,5d049d,7f017d,492292,960364,a30258
47057,4c5c56,a4005a,b4004a,af014e,c0013d,8f036b,990064,a80253,c1003c,b60740,b80243,aa0054,ab242e,c30238,930269,ab054e,aa0152,7f1766,b40446,c0043a
47059,543f6a,92006c,a80056,8d016f,9b0063,6d0190,790184,80037a,a3005a,8d076a,a50158,890075,943337,c40337,8b0271,a00657,ba0143,79235f,b10449,b80442
47061,24199d,4616a2,54008c,394183,61019c,2a03d1,2300db,2401d8,3602c5,2a0dc6,4d02af,3200cc,2c755d,8a0d66,3a01c3,4802b4,5801a4,3a15ae,8d056c,970462
47063,483a7b,810578,890371,7e047b,990065,690293,7a0084,750187,890075,891164,ac024f,870077,933437,c20438,790282,9a075d,af014d,7f1965,ae034c,b80342
47065,2c4881,6f058a,820478,7f0c72,a40159,5f059a,4a01b3,5c00a1,5d029e,58178f,87086f,82007c,586046,b40b3f,81027a,8f0668,9f015e,761f67,8c036e,8f0569
47067,8f125d,c2003c,d0002e,c3013a,d3002b,a90055,a2005c,9d015f,d0002e,c50633,d40426,af004f,b91d27,d0012d,9f025d,b10548,b20249,840f68,b40544,be053b
47069,2a24b0,3700c6,4801b4,2207d5,3f02bc,1a02e2,1300ea,1c00e2,2f00cf,186a7c,3e3b85,790085,33804b,a80c4a,5b039f,670492,7c037e,5c118e,760286,760285
47071,694451,a40059,ae004f,a60057,af004e,8e016f,760087,870175,9a0162,8a1162,9d025e,880076,745c2e,c20735,7d017f,8e046c,970264,731574,b30446,bf033b
47073,534467,990164,a60256,9c035f,b50048,8b0173,960067,9a0162,ac0052,9f0758,ad014f,93006b,9a2c37,b8083d,830179,930763,aa0252,791c67,b20447,b80441
47075,0712df,0801f4,0b00f2,0701f5,1400ea,0a02f2,0004fa,0900f5,1300eb,116f7d,2b18ba,82007c,347d4d,97075f,5701a5,680293,750088,640d8c,630199,630199
47077,377156,930367,b60047,990460,bb0142,840178,7f0679,a0005e,b70047,9f0e50,aa0053,9d0061,844d2d,c50632,8b0271,a40356,ae014f,851662,b40347,bc023f
47079,3e12a6,4f03ab,4b02b1,2c0cc5,4700b7,1a03e0,2001dd,2401d9,2e01cf,2416c4,4903b1,4600b8,3c655c,9a0a5a,4203b8,620696,7e017f,4d218f,9a0361,a30456
47081,610d90,670295,830179,3f04ba,5400aa,2c00d1,2900d4,2f01ce,3700c7,2a17bd,4b01b1,4200bc,2c8f42,8e0966,3d02bf,5c049d,71018c,451e9b,8f046a,9f045a
47083,3012a4,3c0cb6,5203a8,2a0fc4,960068,2001dc,3000ce,2b01d1,3300cb,2310cb,3e02be,2700d7,208459,760880,2a03d1,4a04b0,5502a7,3718ad,7a057f,850475
47085,2f1eb1,4702b5,4d02af,2b07cb,5c01a1,2202d9,2f00ce,2d00d0,3701c6,283f97,3200cb,3800c6,327a51,850573,3f02bd,5104a9,60009d,4419a1,800579,8e046b
47087,511b92,5400aa,84007a,3e01be,6b0290,2000dd,3200cb,3900c4,5301a9,3e11af,5403a7,3100cd,3f5569,750485,2a01d3,4704b2,5702a4,2a13c0,7b057d,910369
47089,447841,c1003d,d0032b,c70234,da0024,ae054a,ae004f,a3015a,c2013b,bd0839,c50236,a60058,ab252e,cc032e,91026a,aa064e,b3014a,7f1c61,b40347,bd043d
47091,6b761d,de0020,ec0012,e80015,ef000f,d70126,d70027,d60028,d90024,d30525,de011e,c1003d,c9181d,de031d,aa0153,bf053a,c90034,911a51,b20547,bd043d
47093,326467,92026a,a1015b,8f125d,b60047,770483,60009d,670196,860177,890e67,990262,80007e,853345,b60443,81037a,8f0c62,a2015b,771c6a,9a0360,a20557
47095,2e10bf,2603d5,3901c3,1802e4,2500d9,0a00f4,0700f7,1100ec,1800e6,1e538d,3a06bd,4e00b0,2b854e,a7094e,3b02c1,5102aa,6b0291,4b10a0,850474,8e046c
47097,19568e,4000be,5600a8,2104d9,2100dd,1204e7,0d00f0,0c00f2,1700e7,1343a8,3004c9,5300ab,28864f,a40950,4e00b0,630398,80007d,5d118e,860276,870175
47099,454177,80007d,970067,830378,8f006f,5601a6,680195,5200ab,7b0083,6b0b88,830179,74008a,696035,ad054b,670195,7b1073,850178,67197d,a80452,b40346
47101,313b92,82017a,850178,5c0c96,64009a,2500d9,3c00c2,3600c7,3500c9,3b10b2,4701b5,2800d6,2d646d,770681,3302c8,5203a8,850178,4a1a99,9b045f,a9074e
47103,3108c5,2901d4,4e00b0,2102da,3c00c1,1503e6,1c00e2,1e00df,2100dc,162fb9,3602c6,4200bc,299441,9d075a,3a02c2,5605a3,7d0080,5e217d,b30347,bc033f
47105,4b5261,9e005f,b90143,a9074d,c70037,840476,840179,83017a,a70056,930d5e,9b0360,8c0072,8b4033,bf0639,7b0281,9c075a,ae014f,791e66,b50345,c1033a
47107,4e436c,9c0062,9f015d,960d5b,ae004f,81037a,82017b,6d0091,680096,930764,980363,84007a,86383f,b30644,7b0182,930466,a50158,761c6a,b0034b,b90341
47109,385c6a,850079,a1005d,950267,a70057,670096,780382,81007d,9b0063,7a1074,920368,81007d,696530,ba053e,6f018d,890371,8d0071,6c147c,ae034c,b60344
47111,8e1659,9e0060,bf003f,b70145,d1002d,8d016f,9c0161,b4004a,c2013a,ad064a,aa0152,8f006f,944624,c00736,81027a,960464,a60157,661383,b20547,c20339
47113,3f18a6,4d04ac,5500a9,3914b0,5800a6,2f03cb,2a01d3,2b00d2,3c00c1,2f4985,690d87,81007d,4a7142,b8083d,750386,800479,980066,79156f,870275,890273
47115,413f73,8a056f,940268,7b0b77,960068,63009b,650099,650198,630095,630991,80047a,6a0094,4e6e42,a20854,620299,730388,840178,521e8d,960464,990460
47117,2f0cc3,3702c5,4901b3,2a04cf,7f007f,1d02df,1b00e2,1c00e2,1d00e1,1e2ab5,4305b5,4000be,328d3f,970f58,4403b7,5704a3,880175,4f218d,980461,a20458
47119,2e21af,3e03bd,5502a6,3606c1,4500b9,2201da,1d01e0,1f01de,2200dc,285383,4a05af,5f009f,358e3b,a90b4a,5f039c,700786,8f016e,5c237c,990362,9f035b
47121,542981,860077,8f006f,860275,8c0072,660098,6c0191,63009b,6b0093,77087e,840376,80007e,6f434b,a40654,6e018e,8c046d,9a0163,63217a,a80452,af044a
47123,4e347c,870175,94006a,860078,9d0061,5501a8,750089,6f018d,80007e,830278,940168,83007b,882353,a70354,7e017f,8f046a,9b0162,7b136e,ae034c,b70344
47125,3514ab,5304a6,670295,5104a8,7b0083,3900c5,3301ca,3400c9,3000cd,241fbb,4002bb,3700c7,396361,8f0668,5102aa,68078e,90026c,691e76,870373,8a0470
47127,2303d7,1600e8,2700d7,1301e9,3b03c0,1002ec,1f01de,1b01e1,2900d5,1f3fa0,3b00c3,3300cb,28993d,9b085b,3a02c1,58089e,82017a,4e2688,ad054c,bb0340
47129,308147,ac054c,ba0043,a0233b,c3003b,8a0272,7b0082,72008c,890075,81017b,a0025b,7b0083,794540,ae064a,640198,8f046a,91026a,5f1b83,b00549,b70443
47131,2811bf,2701d5,3800c5,2004da,3d00c1,1703e3,1900e5,1b00e2,2400d9,231ac0,4e03ad,5400aa,427f3d,b30645,4903b2,790481,90026c,5f1d80,a80452,b60344
47133,4b129a,650494,840179,5c049d,84007a,3a01c3,5d00a0,5c02a0,63009a,500da1,62019b,4200bc,4f4a64,8a056f,3801c4,5a02a1,6c0191,3f11ac,8d056b,9e025d
47135,51148f,6a0192,84007a,5901a4,5d00a1,3301c9,3001cd,3c00c2,5500a9,420dae,640298,4300bb,41625b,7a047f,3c02c0,5905a0,6a0094,3d1ba5,870670,990460
47137,642574,8b0073,980066,82007b,a70155,7a0480,940367,8d016f,a10458,960364,a1015b,8f006f,972245,b80244,81017c,a0035b,a2005c,750d7b,aa0251,b1034a
47139,424f6c,870275,8f026d,820378,a1015c,64009a,6e018f,2200dc,1200ec,820478,94006a,71008d,722f5c,9a0360,5a01a2,7c037e,8f036c,57178e,a70453,ac044e
47141,4a1f95,5f009f,6a0094,5e039d,6d0091,4d01b0,5000ae,5800a6,63009b,56198f,6f008e,5200ac,5b4c57,99055f,5102aa,6b078b,8a0172,5e1d80,9f045a,ac044e
47143,2a6173,860573,8d026f,7b077c,a60058,790382,770285,73008b,8a0074,7f0a74,8e046c,81007d,675f37,b8063f,790283,970463,a90253,771c69,b80342,bb033f
47145,3f6c4a,a40852,b3004b,a10e4e,c90133,8b036f,860078,7b0182,93006a,8e0a65,90036a,7b0083,744b3e,b20646,6e028e,9b085a,a2015a,691d77,ab044f,b20448
47147,2a0bbe,3f07b7,4700b6,1e05da,5a01a3,1502e7,2003db,2101dc,2a00d3,1821c4,3b01c1,3c00c2,397c49,8f0866,3f01be,5104a9,7b0182,551f89,a50356,ab0350
47149,3e11ae,4600b8,5a00a4,3c02bf,660098,2101db,1f01de,2701d6,2701d5,232dae,4a02b1,4c00b2,3f754a,a30754,5703a4,68088d,9e025e,662572,950365,9c045d
47151,13bf18,d1101d,e60414,c61721,e90015,a30258,b4004a,980065,b1004c,aa0351,c90133,8b0073,942d3d,ca0331,830279,9f045a,9f025d,77196c,b90440,c30337
47153,392292,680293,7a0083,640298,6f008f,4402b8,4b01b2,4800b5,5300ab,4e08a8,6f028c,680096,4c733e,a40a4f,5f039b,7e027e,950167,621d7d,a90550,af0649
47155,42a517,e60018,ee0010,e0011c,eb0012,c40138,c60136,ca0034,de0020,d60423,dc0121,b1004d,be241b,dc041e,a40456,ba073c,c60235,8c2150,bb0340,c30337
47157,0e47a3,4903b2,5802a4,511697,650098,2303d8,0800f6,1c00e1,2e00d0,38685d,7c0d75,780086,505459,a60553,750286,730783,80017d,6a0e85,5b01a1,5d029f
47159,4e0fa0,4c00b2,62009c,4902b2,70028c,3801c4,3a00c3,3801c4,4b01b2,451a9f,4c00b1,4400ba,3f6b54,900964,4202ba,5004a9,6b0191,3511b7,960662,a10458
47161,3c06a3,4004ba,4202b9,2803d2,3d00c1,1a01e2,2600d8,1e01de,2500d9,230ccf,3401c8,2600d8,2c6a68,680690,2b01d1,4b04ae,5d029e,3d1ca3,880372,930467
47163,204d91,670097,73008b,650296,8f006f,5a03a0,5a00a3,5c00a1,73008a,750880,8f036b,790085,813f3e,b60642,78017f,830a70,ac0150,801e5d,b20349,b90441
47165,390bb9,3106c7,4101bc,2304d6,4a00b4,1601e6,2300da,2f01cd,3100cc,281abb,3800c5,4500b9,457543,a8094d,5c02a0,710686,9b0161,691f75,aa0351,b30348
47167,50218c,1e06d9,3d03be,1904e0,2e01ce,0c01f0,0600f8,0c00f2,1200ec,0b4ca7,2909cb,71008d,2a953e,b60b3c,5d029f,750385,990064,7d1769,ac024f,b0024b
47169,440baf,3d00c1,5f009f,2b01d1,3900c4,1200ec,1500e8,1700e7,1900e4,1517d2,2a01d3,2300db,28676e,89056f,3101cc,4405b5,660196,3617b0,840574,8d046c
47171,3aa123,ce0030,d2002c,b91233,d60027,aa0054,ab0251,a40257,b70047,ab084b,c60137,93006b,a62a2d,cf032b,8d016f,a70552,b50148,841c5d,b0034a,b50544
47173,28a035,c90034,db0023,c7072f,d40029,960167,a40158,9f015e,bc0042,bd043c,cb0132,9d0061,aa272d,c20339,840178,9e045c,9c025f,6c1b76,b20448,bb0340
47175,461395,4305b5,610399,4001bc,7e0080,3c01bb,4400ba,4d00b1,5a00a3,4d0ba5,62029a,4000be,4a7340,9d065a,3d01bf,5a03a0,770186,4417a2,950762,990461
47177,241cbd,3f01bd,5501a8,4203b8,73018a,2502d6,3101cc,3001cd,3f01be,2e27a9,5301aa,4100bd,3d7e43,9a095b,4202ba,5e059b,7e017e,4c1d94,970561,9c045d
47179,435f5b,980066,ad0050,a0035a,c1003d,830377,83017a,90016d,9b0161,9b0a58,b50147,81007d,903737,be063a,81027a,930a61,b0014c,821c5d,a80352,ae044c
47181,89383d,bf023d,cb0132,bf013d,d0012d,a80254,a2005b,b0004e,c50038,ae0749,b40149,ad0051,954a1f,cb042f,92016a,a40b4e,ae0050,8f145a,bc043e,c50336
47183,4815a0,5300aa,61019c,4401b9,5900a5,2b00d2,3801c5,3e01be,5000ad,4516a3,5c02a0,5700a7,4d7b36,b6093f,4b05ad,7a0480,92016b,671d7a,a40455,b10349
47185,2c25a5,4904b0,650099,4506b2,6e0090,2a01d3,6a0192,3901c4,5400a9,3c1fa3,5b02a1,4900b5,4c5d54,9a055f,4202b9,5f049b,7b0181,4c1d93,a10459,ac044d
47187,4205b6,3900c4,5100ad,2006d8,4d00b1,1504e5,1700e6,2201da,2e00cf,244297,5102ab,5800a6,497f36,b6093f,7b0380,8c086a,b70046,8b1f52,b0024b,b90342
47189,3417b3,3f00bf,690095,3703c4,63009a,2b01d1,2500d9,2d00d1,3a00c4,2e26aa,4c01b0,4c00b2,3d7f41,a70750,4d02ae,630694,980164,662076,ac034f,b20348
48001,310cc1,2f12bc,143f98,783650,81007d,0e00ef,1200ec,1d00e1,1500ca,3a259f,9a0063,680095,4c565c,b80046,6d0190,860474,a4005a,623e5d,b50246,c0023b
48003,000fef,000af4,1b00e3,190ed7,b80046,0701f5,0e00ef,0e00f0,1e00cf,1a0ad9,880174,660097,625c40,c90134,890273,b10349,d2002c,883441,d2012b,cf022d
48005,0a06ee,0a30c3,130b9e,1309e1,5700a7,0d00f0,1400ea,1600e8,2b00bd,2826b0,850178,63009a,4a6152,b0024c,6b0291,7b047e,9d0060,5e3c64,ab0152,b60246
48007,0723d3,1c09d8,4000be,4407b2,83007b,2000dd,3700bd,3500c9,3d00bb,570b9b,a2015b,4900b5,652772,b3004a,790382,9b095a,b60047,6a3f54,ae024e,b40347
48009,0c16dc,270fc8,4202b1,2114c9,7a0084,0e00ef,1400ea,2000de,1700cb,1a08db,6e008f,3200cc,442c8d,b1034a,60019d,8b036f,b0004d,644752,d2012b,dc0220
48011,171acc,1a06dd,2c02cf,300bc3,740089,1200ec,0900f5,1500e9,2a00c6,1e0ad6,760186,660098,753751,cd012f,7d017f,a9054f,c3013a,8b2e44,dc0120,e1021a
48013,0c17da,2511c7,3d06b0,37279f,90006e,1501e8,1e02dd,2d00d1,4200a9,410cb0,8b0073,4800b6,5a267e,a60058,5703a4,830377,980066,643563,8c0171,950266
48015,290dc7,680194,32092f,2028b6,2d00d1,0c00f2,2600d8,7f007f,310069,701f6f,ab0053,64009a,733f4c,bd0140,880175,a50553,b50048,813349,bf023d,ca0231
48017,000000,000000,000000,4015a9,bd0041,1b00e2,3103ca,3c00c2,3e00a4,2912c3,670097,690095,753851,cb0033,790183,ad044c,ba0143,8d2849,b2014b,bc0141
48019,383293,380fb6,670081,790f75,be0040,4901b4,5d049c,5300aa,80006b,801a64,c1003c,760088,773b4b,ca0331,8f026d,b40743,cc0031,804932,be033d,c80432
48021,271fb8,4903b2,381280,2412c8,5a00a4,0e00f0,1300ea,2a00d4,1d00c9,2215c6,60009d,3900c5,483085,9d0061,5401a9,6d0789,92006b,57396e,870572,920666
48023,0615e3,0e17d8,2900bb,1d03dd,62009c,0900f5,0f00ef,1300eb,0e00df,0f08e7,670097,3700c7,4d347d,a90055,5d019f,790282,8e016e,493f76,c30238,cf042a
48025,0f22cd,320ac2,4e0496,731179,870076,3100cc,4902b3,5900a5,59008a,560e9a,8c0071,4f00ae,5b1b88,a40059,70038b,860473,970066,652672,8b0171,8c026f
48027,0a03f1,150cdd,140a96,2c0ec4,850079,1600e8,1201eb,1f00df,1500c6,1d0dd3,4e00af,2a00d3,442a8f,b70047,750287,8b086a,b1014b,733356,8a0271,920368
48029,1e4c93,6d048c,850a67,66286f,7e007f,2902d3,4301ba,5200ab,630093,640f8a,940169,5300aa,641683,980165,710389,830971,980066,672c69,770285,770483
48031,311eae,4306b4,38023f,4a298a,870077,1701e6,3a00c4,5400a9,59008e,500ba3,8f016e,3100cd,6b276c,b60345,840278,9e0858,bb0042,704449,b0024b,ba053e
48033,0005f9,000beb,0902d8,1a00e4,92006c,0700f7,1a02e2,1a00e4,1c00c4,130dde,5800a6,5c00a1,4d4a67,c20438,620399,ab0350,b1014c,7c3a47,df031c,e30416
48035,0b10e2,190adb,38059b,2206d6,8c0071,1300ea,2100dc,2900d5,2600bf,2b0dc6,7e007f,4600b8,592f76,bd0041,63009a,880472,a70057,5a4e55,c0023b,cc032f
48037,261cbb,281bbb,44129e,2a0fc5,6c0092,1700e6,1500e8,2300db,1600c9,1c35ad,770186,660097,4d5d54,bb0042,6e028e,8a0370,a3005a,623763,af014e,b30249
48039,304489,551098,780773,5e0a95,970067,2b00d2,2a03d1,2c00d2,1c00b7,412c91,90036b,5800a5,5a4360,a50059,760384,940861,ac0151,6c434e,a40258,a90352
48041,250dcb,3501c8,203b96,1a06de,5400a9,1101eb,0004fa,2000dd,1b00c3,46189f,950068,5400a9,6f2767,b50148,950365,991055,bb0042,7b354c,a20359,a9054f
48043,121bd1,2a07cc,5b029a,390aba,970165,2001dc,2700d7,3200cc,3200b9,3b10b2,a1015c,5500a9,602974,9e015e,840277,830b70,940169,58376c,790480,820274
48045,000bf3,0017e7,1d00c9,1c0dd4,770185,0a00f3,1100ed,2400d9,1800bd,1a0ada,5a00a3,4300bb,5a3074,a30258,4002bb,7c057c,860276,5f2b72,bd023e,d1022a
48047,0549b0,60049a,3900c5,3803c3,5200ac,1f01de,3d00c0,3a01c3,3900a1,2b07cc,6a0193,2500d8,3410ba,660097,2f00ce,3b04be,3f01be,2715c1,3d00c0,3501c8
48049,1115d8,140cde,2904b2,1906df,80007e,1301ea,1902e3,2000de,1e00ae,2a0dc7,870076,4800b6,582f76,b90243,71008c,8f036b,ab0052,6b3d56,cb032f,d90222
48051,3513b5,2c04ce,123b7d,1402e7,2d00d1,0b00f2,1500e9,2300db,1000d3,190ed6,660196,3200cc,453683,8f006f,4700b6,6b0290,8a0074,593470,ad024e,b80343
48053,1b18cb,1b07dc,30019f,2207d5,aa0054,1100ec,1000ee,1800e6,1b00cc,1f09d6,72008b,3d00c1,5d2978,bb0142,6a0192,810677,a80055,644355,b60345,c20437
48055,0b11e1,2702d4,211b98,2412c8,7e0080,1400ea,1301e9,2800d6,2e00bf,2b0ec4,680096,3900c5,45298f,9c0061,60019d,760682,8e0070,543673,850376,8a056e
48057,1325c5,2721b5,2b0fa5,3309c1,770186,1b02e1,1e01df,2300db,2500ad,551791,a2015a,3b00c3,4f327c,a50058,640199,800776,a0005d,633b5f,980165,9e035c
48059,0d0fe2,1014da,2d00aa,1f0bd3,82007c,1000ee,1f00de,1e00e0,1700cb,1d0cd4,7b0181,4700b6,4b3c76,c00439,680293,860275,b90144,664651,cc022f,d60324
48061,0f0ee1,3e05bb,7d027f,580c9a,850078,3201ca,4304b6,5b00a3,720081,640891,90026b,5e009f,651187,9a0163,630299,79057f,860077,56287f,5903a2,5602a5
48063,3917ae,3609be,1e567f,2107d5,6f008f,0c00f2,1300eb,2000dd,2100b6,1e419e,780284,4800b6,305e6f,9a0064,5700a6,6b0290,880075,4e347c,9c0160,a90153
48065,1335b6,3006c8,5104a8,5109a3,990065,2100dd,1501e7,2e00d0,4000af,3c05bd,840079,650099,733655,c1033a,72018b,a30457,bd0140,893044,da0222,e0031a
48067,3422a7,4d0da4,6c1175,4f07a8,6f008f,1100ed,1000ee,2000de,2400c3,1d3ba6,8c0270,6c0092,426457,b90045,6a0093,770285,90006d,572f77,b2014b,bd023f
48069,1617d1,4507b2,6a058e,2e3897,73008b,1001ec,1002ec,2e00d0,2f00b1,2304d6,5800a5,4000be,5c376a,af014e,5302a8,9a055f,a90154,722a61,ad0150,b0024b
48071,0022dc,421e9d,7d006c,6b048e,83007b,1801e4,1e00df,2500d9,2200c7,373790,a1015b,5800a5,4b5d56,a90055,600499,89066e,9d0160,674056,bf023d,cb0230
48073,1308e3,1819cc,22129f,2104d9,7f007f,0d00f0,1200ec,2100dd,1d00c2,3d1ea3,93006a,5a00a3,446456,b0024b,5f009e,7c027f,a4005a,693b5a,b50147,bf023d
48075,0a0ee5,0713e4,1c04d6,210dd0,a90055,1101ec,1702e5,1b00e2,1b00d1,180adb,740089,5200ab,603965,b2014b,650099,870472,a1005c,702d60,c50137,d40128
48077,0b1ed4,1c09d8,3e07b9,2c0fc3,880076,0f00ef,1501e8,2700d7,1a00c5,200bd2,5900a4,3700c7,4b357e,a30258,5001ad,71038a,94006a,524863,c90133,d70225
48079,000000,000000,000000,1f0ed0,a4005a,1400e2,1302e8,2201da,1f00b6,1914d0,64009a,4700b6,554663,b70244,660197,a80451,a80254,822c4f,b60344,b40347
48081,0513e6,0d14dd,1a00c8,1a04e0,ae0050,0d01ef,1102ea,1601e7,1100db,1008e5,70018d,4900b4,552d7b,ab0350,5f029c,730189,a80154,653e5b,cb0230,dc0120
48083,090ce9,0c17da,2800a6,2605d2,870077,1300ea,1500e8,1f00df,2200c6,280ec8,950168,5900a5,5d4759,c3003b,6b0191,8e036d,a80055,5a4361,cf032c,db0220
48085,1710d7,1e0ad6,3b05b2,3504c4,80007d,1601e6,1500e8,1f00df,1d00c8,2814c2,6a0093,4c00b2,653c5c,c70235,990263,ad0947,d0002e,775530,9e035d,a50455
48087,070fe8,0b16dc,4d02a2,3c05bc,a80056,0f01ed,1200ec,2100dd,1e00cb,180dd9,650198,62009b,5d3e62,b60048,5800a5,8c046d,a50158,6f2a65,c90331,d50227
48089,121ad1,3d0eb3,31234e,361ea9,5400a9,1b01e1,3401c9,680096,34007c,484b6a,9d0160,5700a6,6b365c,b1014c,7d027f,950465,a50058,743256,b0014c,bd013f
48091,2a2fa4,9c075a,6b0419,20bc22,3500c8,1201ea,4100bd,ae0050,ac0043,910964,be013f,60009e,8a1b58,c70135,9a0262,b50742,c1003c,813b40,ba0341,c20338
48093,081bda,1328c2,520091,892253,870077,0e00ef,1e00db,2800d6,1700c6,1d0dd4,7c0181,4000be,582b7a,ae024e,4501b8,6d038d,8a0173,503e6f,ba0341,cc032e
48095,0a15de,121bd1,390099,1d07da,81007c,0900f4,1000ee,2000de,1c00cb,2003da,80007e,3e00c0,5e2d73,aa0054,650198,7d027e,940169,554364,bf033c,ca0331
48097,1812d4,200ad3,4b10a3,2018c5,890075,1c01e1,2701d6,3b00c3,2f00a8,3c1da4,a40159,6e0090,7a2d57,c70135,83017a,9f045a,b60048,675a3c,c90233,d40227
48099,0c0ee4,1709de,290290,2005d9,750089,0d00f1,1101ec,2500d9,2100cb,1c09d9,63009b,3100cd,493382,cb0231,760286,8d0869,bd0041,6d464a,a0025c,ac034f
48101,060fe9,0520d8,2e04b5,1607e0,82007c,0700f7,1001ed,2200dc,0b00ea,1105e7,3900c5,2b00d3,353594,7e0080,3a00c4,660493,70048a,3c3a86,b80343,be023d
48103,000000,000000,000000,000000,71008d,1400e9,0900f5,1300eb,1700dc,130ae0,760285,680096,496a4a,bc083a,920864,ab044f,c80135,7e3847,c40237,c30436
48105,1410d9,2f0ec0,770284,9c0160,d1002d,5600a8,3e01bf,3c00c2,3a00a7,3b08bb,b1004d,5600a8,5f346b,b70047,7f007f,970265,a50059,603965,a90154,a70353
